DATATAKE_IDENTIFIER,MGRS_TILE,SPACECRAFT_NAME,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,pixelCount
GS2B_20220503T164839_026936_N04.00,15TYH,Sentinel-2B,7465.32323486805,7598.432751779304,7529.530465453169,7608.208704415193,7915.222321597284,7689.149713421937,7611.026541538076,7885.523360836433,7451.900825092903,3069.656005542611,2772.630018265416,311
GS2B_20220503T164839_026936_N04.00,16TCN,Sentinel-2B,7220.217513055322,7754.6139912712215,7412.9925578344555,7551.8987865486,7874.771664270036,7672.950414995336,7608.399190191479,7892.6682307828105,7458.528141476827,3042.3261308307474,2767.7995786977476,312
GS2A_20220508T164851_035916_N04.00,15TYH,Sentinel-2A,8271.950355860687,8118.864168293764,8220.813100711723,8321.67971279209,8315.438483340684,8326.29004219941,8375.508509164201,8843.028582225861,8334.138615607484,2137.6014864269073,2529.945758014739,311
GS2A_20220508T164851_035916_N04.00,16TCN,Sentinel-2A,8252.989316077597,8158.605817502958,8254.399051439239,8349.670980599914,8264.967393223847,8275.69087262544,8331.087312999827,8874.440122101969,8309.203587376067,2129.0542268977515,2529.8810010343336,312
GS2B_20220513T164839_027079_N04.00,15TYH,Sentinel-2B,483.2856584997169,499.0519619575489,498.1577879952134,424.1247212949551,459.3075014171446,433.36738678591684,439.87803741260944,378.9402405996097,408.2334446054042,300.7671474459912,279.29171757888787,311
GS2B_20220513T164839_027079_N04.00,16TCN,Sentinel-2B,491.53505386109606,500.3214763238223,495.78931103206406,417.94186281187723,454.35666893715785,426.5068114735487,432.29658921768936,372.08262065137876,402.24815207245376,300.0510986654556,280.76645475415614,312
GS2A_20220518T164851_036059_N04.00,15TYH,Sentinel-2A,7482.127631164578,7378.410027083205,7431.431932984825,7619.011752850034,7245.4390879889215,7437.294828997924,7714.274308748504,7720.311393840147,7865.669761289919,5628.414687913338,3893.2478050009468,311
GS2A_20220518T164851_036059_N04.00,16TCN,Sentinel-2A,8083.63577537274,6945.605539998487,7160.729534044753,7463.407149524456,8205.266795327829,7849.3460480839585,7713.3016852090095,7648.183253866142,7676.910340825959,5976.861209919524,4577.980044905272,312
GS2B_20220523T164839_027222_N04.00,15TYH,Sentinel-2B,753.9518422875863,672.3969893556721,582.4930654405747,413.0903193298483,408.5809661774896,374.7773508849282,379.60773445865095,342.40934685393984,351.09058386345055,294.9661900862884,286.44209863324323,311
GS2B_20220523T164839_027222_N04.00,16TCN,Sentinel-2B,773.0281540906682,687.0126516814244,590.67684603547,416.0211029541612,406.72907994651723,373.24697898534265,378.26188854411043,345.8927319054467,348.3178561517697,293.75795302606014,285.3615252655214,312
GS2A_20220528T164851_036202_N04.00,15TYH,Sentinel-2A,1008.2463059771997,1019.7998236442655,1028.214335201865,873.8414058071429,893.3183598916675,843.4747748315172,836.2128613717961,863.511670970587,805.1383510738808,741.9027901996604,647.7473830068653,311
GS2A_20220528T164851_036202_N04.00,16TCN,Sentinel-2A,1035.1276772875194,1035.754219329448,1042.586846287747,882.0617195186552,909.2532228360957,866.7867882640827,860.9920532808594,881.5011478594313,827.8629254017509,748.6326849819623,652.5285325058653,312
GS2B_20220602T164859_027365_N04.00,15TYH,Sentinel-2B,585.8889336776471,619.5638470743845,688.804849782705,573.7057252629592,588.9019965988538,569.7169868363043,583.1003842035649,533.377678402721,568.3256030736289,489.20115890911376,471.32254204194777,311
GS2B_20220602T164859_027365_N04.00,16TCN,Sentinel-2B,623.2102853250584,643.7952773783394,704.6115441862811,581.7033098715907,597.0274351017938,575.1230227805949,588.119301697823,536.9080703347711,570.9774716819293,491.19569111228844,473.7807210070889,312
GS2A_20220607T164851_036345_N04.00,15TYH,Sentinel-2A,618.3350758959508,498.7426339988665,483.0251810795492,258.7991434150028,273.7062921206779,240.71178434213016,229.8463563645526,200.900447187756,187.63098822195633,52.467216728601144,48.51357309315364,311
GS2A_20220607T164851_036345_N04.00,16TCN,Sentinel-2A,669.9790862534372,539.3970584525342,514.7689270667779,276.136834935291,288.59917000933416,254.09080703347703,241.5416256716869,209.8898559499483,194.85919170513878,54.00005045535961,49.27274906026892,312
GS2B_20220612T164849_027508_N04.00,15TYH,Sentinel-2B,10776.733463500668,10077.566996283931,9220.756868426028,8791.210934055558,9045.307551804499,8290.97263966745,8165.717956792848,7787.89695786358,7909.676714744604,6695.570006928264,5723.732531334638,311
GS2B_20220612T164849_027508_N04.00,16TCN,Sentinel-2B,10258.482807336213,9649.167839753778,8849.375009460378,8472.449355432782,8631.652438255254,8060.209982592898,8040.191604228158,7674.760059537322,7801.653333837885,6620.050392290419,5597.548487600594,312
GS2A_20220617T164851_036488_N04.00,15TYH,Sentinel-2A,712.6410656925116,712.2171316999435,875.0050135416013,740.9150847137372,807.3624614221833,717.6757573848967,729.3287396863392,661.1436795364365,703.5580273351392,611.7719468413432,568.3507463626631,311
GS2A_20220617T164851_036488_N04.00,16TCN,Sentinel-2A,744.6251671333787,731.6632104745325,886.3093039683139,745.4043240243193,809.5116425742326,720.1505840207876,731.0647216125532,662.7417694694616,703.7329145538487,610.5316859658418,566.5856984283156,312
GS2B_20220622T164849_027651_N04.00,15TYH,Sentinel-2B,639.9897713673867,716.3552056433839,873.4683000566863,684.254304969453,713.274812622032,628.068614977641,645.9856018139451,569.2096869685712,616.0299426843865,547.0305851231343,527.059960949802,311
GS2B_20220622T164849_027651_N04.00,16TCN,Sentinel-2B,675.6682307828148,737.8878503494033,885.273077020106,689.435038724488,716.7031963470316,630.4631675874767,648.5751532581548,570.4566966876056,616.0118191679909,546.2023512197584,526.1667171220263,312
GS2A_20220627T164851_036631_N04.00,15TYH,Sentinel-2A,709.575322793979,732.2656799143418,875.4792970964291,760.7156641682941,806.1910562448827,728.1445487182718,727.3888266045225,689.883920136046,704.315387037854,611.6763242426154,572.632121937394,311
GS2A_20220627T164851_036631_N04.00,16TCN,Sentinel-2A,745.1600948560763,755.5414616917685,887.343865889654,765.4272685991069,799.6178637200736,725.3414818739119,727.1839980826965,691.4876005953731,705.3550165241301,608.6908095562451,565.2750952344915,312
GS2B_20220702T164849_027794_N04.00,15TYH,Sentinel-2B,1983.6588398312028,1887.5343200856596,1807.8338980915796,1658.6981167726906,1848.4150280279653,1986.6128487749584,2086.489639100587,2083.1762171694922,2083.5624110348317,1286.8140580714248,1173.3340051647042,311
GS2B_20220702T164849_027794_N04.00,16TCN,Sentinel-2B,2015.494197633643,1886.9139231564875,1807.0461918817327,1644.4593708216655,1819.8401700345617,2011.2554428719193,2138.3240495471628,2135.2184464794764,2133.9429854436285,1284.0222381997523,1155.0018668483058,312
GS2A_20220707T164911_036774_N04.00,15TYH,Sentinel-2A,3315.94728223216,3458.433003716069,3109.0657177048574,2794.6113245575384,3098.8335075895957,3121.662379542735,3129.793500031493,3457.3068463815594,3073.299376456511,1656.5843295332872,1675.7993575612527,311
GS2A_20220707T164911_036774_N04.00,16TCN,Sentinel-2A,3340.7170211155667,3463.7097807714626,3125.101238679078,2790.165165619718,3127.08245667146,3218.9180478821368,3234.2765836675994,3544.339362748808,3165.426965866949,1671.5094351522487,1690.2227604127245,312
GS2B_20220712T164849_027937_N04.00,15TYH,Sentinel-2B,602.7997858537509,665.5668577187126,734.1403035838007,638.4747118473266,667.2614347798707,624.4355356805446,645.2694715626383,580.3481766076717,612.017497008251,526.2118662215787,494.7776532090447,311
GS2B_20220712T164849_027937_N04.00,16TCN,Sentinel-2B,631.2658745175204,682.0659956103835,743.3402078760815,640.4476651782334,672.3240747748428,627.1595398471203,647.1927520875903,579.7559600393553,610.5965084891142,526.0219859229546,494.9829460884479,312
GS2A_20220717T164851_036917_N04.00,15TYH,Sentinel-2A,1349.54742079738,1070.0188574667761,1022.4670529697052,834.9202116268818,855.3847200352717,650.3763305410342,619.0859734206717,508.347874283555,609.8147760912011,577.5707501417146,556.6284940479943,311
GS2A_20220717T164851_036917_N04.00,16TCN,Sentinel-2A,1310.7163525820529,1056.4120689220213,1019.7945331617847,827.7576376800625,866.693773808623,719.3598350109738,698.0571406947698,597.997969171775,682.5010343348721,587.5783319458108,563.1032947349829,312
GS2B_20220722T164849_028080_N04.00,15TYH,Sentinel-2B,368.376380928387,409.55403413743164,485.5642501732066,360.37976947786126,373.03524595326576,335.3947219247969,362.5116079863956,308.29794041695544,352.02183032058974,264.3274422120049,256.50481829060914,311
GS2B_20220722T164849_028080_N04.00,16TCN,Sentinel-2B,371.54699916748643,410.2402936501929,487.6223920885996,354.85722394611366,375.13678447993146,351.4674941345645,382.1982895633088,323.3406493604782,364.6941396099799,264.86939630162215,256.30584777618,312
GS2A_20220727T164851_037060_N04.00,15TYH,Sentinel-2A,517.8152673678909,478.7244189708383,518.3301757258927,390.391270391132,404.2721043018203,350.3458713862821,344.6298419096808,341.56956603892445,322.5884864898911,281.46167411979616,230.9658121811426,311
GS2A_20220727T164851_037060_N04.00,16TCN,Sentinel-2A,460.6092863089381,427.5469108706071,471.12818184111615,349.5055627033981,368.48601125154516,306.68813542218527,299.6860415247609,301.256527662151,281.2968288806477,272.7074219834,228.54641893085088,312
GS2B_20220801T164849_028223_N04.00,15TYH,Sentinel-2B,3624.9676639163577,2595.8185551426595,2583.6906216539646,2594.777741386914,2853.3652327265872,2712.1571329596277,2748.7504188448715,2232.649971657115,2774.4796246142237,2689.045071487057,2725.804774201677,311
GS2B_20220801T164849_028223_N04.00,16TCN,Sentinel-2B,3827.8216907590995,2700.9097479754773,2669.346111153157,2662.6874921163503,2925.9243043467286,2748.193281868867,2765.2004086884126,2236.722066651529,2788.3995686066737,2712.9251620878426,2751.9978304195356,312
GS2A_20220806T164851_037203_N04.00,15TYH,Sentinel-2A,908.385853750709,824.8216161743406,942.9369150343264,720.476765131952,760.8433331233863,664.6427914593442,674.7203879826167,627.4289349373312,670.0135919884113,553.6666246772064,516.2180386722937,311
GS2A_20220806T164851_037203_N04.00,16TCN,Sentinel-2A,1017.1715229950303,894.2340750271197,984.7119377380864,742.0630818133654,773.9942228613236,636.9410302984436,632.5558666969398,574.0604707485054,629.3212240470242,551.4401851711697,518.6238805217083,312
GS2B_20220811T164849_028366_N04.00,15TYH,Sentinel-2B,336.7947597153115,386.53913207784854,545.0723562385843,302.6741323927694,297.69848208099785,220.9254015242175,224.94303709768857,195.5496252440638,205.46468476412426,166.53998866284573,167.82080997669584,311
GS2B_20220811T164849_028366_N04.00,16TCN,Sentinel-2B,372.91051741971285,408.8717046343248,556.9206463331568,306.0795933298014,301.01039380408184,222.54462776558447,225.8464012714751,192.71140795681012,203.1459799692222,165.48718433865636,166.20569388733315,312
GS2A_20220816T164851_037346_N04.00,15TYH,Sentinel-2A,313.7910688417208,299.197190905083,356.1778421616177,196.73462240977523,183.90315550796757,124.47171379983628,120.51298104175854,103.2723058512314,92.7713169994332,29.73696542167917,25.24815771241419,311
GS2A_20220816T164851_037346_N04.00,16TCN,Sentinel-2A,355.48041070662737,322.82049244430993,368.5670677867756,200.06892202124175,184.7531471530563,123.75963066676758,118.53646661116579,99.7189384192336,89.58253235449932,28.53495295037714,24.320858245667136,312
GS2B_20220821T164839_028509_N04.00,15TYH,Sentinel-2B,5807.440335075899,5572.212533854006,5190.915109907416,4985.9046923222295,5293.613743150469,4865.807394344022,4689.199080430813,4722.328752283178,4535.546047742017,4089.1879952132044,3567.727253259435,311
GS2B_20220821T164839_028509_N04.00,16TCN,Sentinel-2B,6250.918628118769,5872.682383511187,5400.287898281996,5130.560306768585,5515.8915083629745,5013.943944095461,4780.4574787456795,4798.148338757283,4605.241277529706,4145.064746840233,3664.562741239686,312
GS2A_20220826T164851_037489_N04.00,15TYH,Sentinel-2A,206.51793159916866,220.04325754235697,340.8459028783777,144.8129495496631,133.50828242111237,83.34121055615044,88.49710902563459,74.27190275240916,65.2558795742269,13.618391383762676,9.291125527492603,311
GS2A_20220826T164851_037489_N04.00,16TCN,Sentinel-2A,242.11973056837942,240.2524912333813,350.3939302202375,145.60127652059842,134.52769999243174,80.70359998990892,85.68720199803224,69.37214611872146,60.4135447412901,11.643217538283004,8.728915966598557,312
GS2B_20220831T164839_028652_N04.00,15TYH,Sentinel-2B,133.27783586319842,196.35292561567059,243.2688165270519,126.93560496315429,118.06214020280915,82.8093090634251,96.76666876613977,75.39982364426531,73.39363859671221,31.67099578005921,33.000781003968015,311
GS2B_20220831T164839_028652_N04.00,16TCN,Sentinel-2B,172.9619188173263,219.18949771689498,255.1981255833899,130.5009586518328,125.39674310653646,88.02573223340652,100.74093695602814,74.56318272408487,72.3156361159464,31.629228789828197,32.7964378516108,312
GS2A_20220905T164851_037632_N04.00,15TYH,Sentinel-2A,4099.818013478617,3904.2889336776484,3720.780852805947,3639.096857088872,3900.4496189456463,3614.623568684259,3516.988675442466,3499.5741260943514,3492.93830068653,3738.9276059709023,3783.8405870126603,311
GS2A_20220905T164851_037632_N04.00,16TCN,Sentinel-2A,4215.389338782512,3924.152652690533,3720.6831655692627,3627.735462549509,3911.7391836322818,3626.3103887585444,3532.090781805799,3504.5990564847743,3507.072012412018,3748.238943969323,3789.6628572870163,312
GS2B_20220910T164849_028795_N04.00,15TYH,Sentinel-2B,7044.774642564719,6565.039994961267,5945.829413617184,5608.408389494239,5668.692876488002,5146.9637211060035,5070.537507085722,4803.910864772945,4907.5765320904475,4479.295055741011,4067.2753794797522,311
GS2B_20220910T164849_028795_N04.00,16TCN,Sentinel-2B,6413.904551073436,5994.299805746865,5448.6700471757595,5204.245213047755,5242.036567521886,4944.377141199323,4974.627008754003,4731.487070814099,4848.848381644336,4389.472829788843,3956.765849289841,312
GS2A_20220915T164931_037775_N04.00,15TYH,Sentinel-2A,780.8642942621403,785.4914404484481,757.9766580588275,614.7248472633374,624.325275555836,536.9063928953834,509.5084965673617,496.9032058953205,466.0559173647419,276.02671789380884,236.23464130503265,311
GS2A_20220915T164931_037775_N04.00,16TCN,Sentinel-2A,551.012777819824,598.0897348570851,608.2259012588613,495.80124372461455,496.12024773581567,376.10586795832387,344.1275511491206,351.94024824036927,322.43664068215634,249.41882994021034,224.8724993062388,312
GS2B_20220920T164909_028938_N04.00,15TYH,Sentinel-2B,584.0283050954213,586.2628582225864,547.5287018958242,404.6885179819867,415.3403539711534,329.075001574605,322.65979719090524,275.95806512565355,277.86581847956177,218.48497827045415,195.62574793726782,311
GS2B_20220920T164909_028938_N04.00,16TCN,Sentinel-2B,624.763175155781,603.0627790812079,546.0484371452357,393.8840283559121,391.4751885769066,282.2893236459042,270.5429627387168,226.97453265723155,228.17748934130518,208.3515351043165,190.60335780418276,312
GS2A_20220925T165041_037918_N04.00,15TYH,Sentinel-2A,10802.27958682371,9960.658361151358,9190.449480380432,8903.307778547587,9162.843358317063,8696.631794419603,8551.062530704794,8463.654947408204,8373.224475656614,5533.55133841406,4255.20678969579,311
GS2A_20220925T165041_037918_N04.00,16TCN,Sentinel-2A,10378.961893589649,9690.709150079467,9048.824339665474,8827.850147581923,9147.719619566586,8712.094263225606,8563.995698680597,8492.727162642846,8400.775826837205,5563.0889149574905,4289.80578470698,312
GS2B_20220930T165109_029081_N04.00,15TYH,Sentinel-2B,76.44529823014423,149.59303394847902,151.8745102979153,93.12041317629281,90.88240851546267,58.106203942810396,59.492372614473766,55.05456950305476,41.69422434968826,11.55863198337218,14.291528626314802,311
GS2B_20220930T165109_029081_N04.00,16TCN,Sentinel-2B,126.23664825046043,179.46627059209365,167.73737985317484,98.74159287570323,97.71212694568473,62.61899896566511,62.361083781124634,55.214447892227355,41.44680743712,10.881505587931075,14.204028860465698,312
GS2A_20221005T165151_038061_N04.00,15TYH,Sentinel-2A,130.83583800466093,171.04829627763436,269.8872582981673,145.95834225609374,155.84000755810297,96.68607419537699,101.28340366568001,89.97418907854133,82.3680922088556,34.97628015368144,37.95850601499024,311
GS2A_20221005T165151_038061_N04.00,16TCN,Sentinel-2A,193.6535356593254,212.7313378238603,292.6169807512801,156.17093014455452,163.6173717803173,103.20250258583717,105.85699689699538,93.61998284517772,85.03298519135194,34.803854789475004,37.597744645424946,312
GS2B_20221010T165209_029224_N04.00,15TYH,Sentinel-2B,92.00963658121817,174.52091704982053,193.67284751527376,120.27296088681746,123.16029476601376,90.38818416577446,92.54904578950686,78.98385085343581,62.23527114694216,28.67438432953328,28.645336020658814,311
GS2B_20221010T165209_029224_N04.00,16TCN,Sentinel-2B,155.58960871868612,215.407843285653,217.88489871086549,132.17173743030853,133.37657357652816,98.13443830570898,98.33228638462118,83.5996367214107,65.88341027775675,29.319268901839095,28.678031736421197,312
GS2A_20221015T165301_038204_N04.00,15TYH,Sentinel-2A,30.711696164262783,84.41186622157839,151.6810858474523,91.65638344775465,86.55850601499033,52.57638092838699,57.047930969326735,52.53905649681933,45.88792593059144,16.809384644454248,18.780512691314478,311
GS2A_20221015T165301_038204_N04.00,16TCN,Sentinel-2A,82.32968793360078,121.510632323284,171.9900186352845,100.04531182191816,93.3794577898042,56.989201746100626,59.70627728282235,54.332958925790734,47.31168151532943,16.35922701860976,18.934725448650855,308
GS2B_20221020T165329_029367_N04.00,15TYH,Sentinel-2B,90.76858348554516,176.6977262707061,182.57056118914156,124.69286389116338,118.91504692322233,101.61036719783341,104.61317629275057,95.94415821628775,83.04488253448386,47.23307929709646,45.36259998740318,311
GS2B_20221020T165329_029367_N04.00,16TCN,Sentinel-2B,128.232977623048,196.70840586291268,190.42068417467644,123.62726103080301,116.08485330104189,97.85791770730843,99.6338454552335,91.03531875173441,77.39433386311457,45.14918388455813,44.26296072050254,312
GS2A_20221025T165401_038347_N04.00,15TYH,Sentinel-2A,9975.122151539967,9093.554600995154,8621.683491843552,8292.107173899358,8636.855249732322,8324.28565849972,8143.066108206846,8416.389393462247,7977.504704919067,4822.4962650374755,4274.695446242994,311
GS2A_20221025T165401_038347_N04.00,16TCN,Sentinel-2A,9022.624372461469,8281.554226897748,8123.156083654987,7986.17704785691,8561.613612856027,8253.955460531295,8071.923799793131,8274.36968641994,7962.098148288301,4863.4977799641765,4327.793006887155,312
GS2B_20221030T165429_029510_N04.00,15TYH,Sentinel-2B,1830.2005290672053,1708.0345405303278,1601.6128739686342,1481.092775713297,1531.5006865276825,1519.7904012092968,1522.612999937016,1536.8794608553258,1506.3499527618571,848.913573093154,784.5226176229771,311
GS2B_20221030T165429_029510_N04.00,16TCN,Sentinel-2B,1955.9024067206535,1787.8130881202865,1647.3576275889902,1503.8238351118844,1559.386563737733,1543.2508388203537,1541.5385857362699,1550.9403617649289,1523.4037816292036,857.485506697949,791.8328413935768,312
GS2A_20221104T165501_038490_N04.00,15TYH,Sentinel-2A,12008.364111607989,11137.064382440012,10525.858739056499,10178.815342948923,10388.013390439002,10018.058613088118,9865.592744221201,9873.283063551049,9613.247011400139,3410.3983120236835,3325.423808024188,311
GS2A_20221104T165501_038490_N04.00,16TCN,Sentinel-2A,12287.30317364212,11335.755695148717,10646.468074371198,10269.86937107394,10791.195123489495,10258.791959938442,9994.17838492394,9932.077701253815,9674.450515906055,3461.5022704911826,3470.585988546635,312
GS2B_20221109T165519_029653_N04.00,15TYH,Sentinel-2B,1227.9395477735097,1165.2041065692513,942.4713736852055,757.721143792908,743.7867103357061,646.5639226554136,637.7155633935884,614.5533287144927,583.5576620268315,655.6755054481329,633.0129873401779,311
GS2B_20221109T165519_029653_N04.00,16TCN,Sentinel-2B,1380.8509044123207,1258.711231363051,1002.0901511138022,793.4842327001185,790.466497641212,693.2133252604754,680.0838315800098,641.6541537374808,616.1430409445239,664.6065743333586,639.03061378945,312
GS2A_20221114T165551_038633_N04.00,15TYH,Sentinel-2A,2291.787894438496,2063.910864772942,2006.8828620016375,1855.114719405429,1933.5454304969458,1890.4483718586653,1854.4919065314602,1952.9375826667515,1830.2852931914092,1118.298066385338,1066.5314606033892,311
GS2A_20221114T165551_038633_N04.00,16TCN,Sentinel-2A,2402.8918110951336,2140.0221751305526,2023.9884204949672,1873.645424960267,1939.214523575267,1913.5906178258774,1886.10769696511,1976.0741441509624,1861.647039531773,1121.4547163147402,1063.7885668155095,312
GS2B_20221119T165609_029796_N04.00,15TYH,Sentinel-2B,5284.850803048436,5615.2549222145235,5251.619928198024,5182.308773697801,5228.5855892171085,5062.343163066071,4950.1254015242175,5634.223064810735,4840.968520501356,4619.299993701583,4466.498217547396,311
GS2B_20221119T165609_029796_N04.00,16TCN,Sentinel-2B,5288.262166048586,5602.140316355106,5245.872373167838,5180.4191831277285,5227.642687757006,5060.149549685916,4950.8412548247925,5633.178359696257,4842.937019097351,4631.938772421097,4480.078382401169,312
GS2A_20221124T165631_038776_N04.00,15TYH,Sentinel-2A,6379.366794734524,5869.249505574103,5483.885973420675,5237.523159287018,5574.872482206966,5202.516306607043,4969.200100774707,5178.750040939727,4784.2143100081885,4154.643899981107,3630.1858159601957,311
GS2A_20221124T165631_038776_N04.00,16TCN,Sentinel-2A,6291.307739852165,5635.510633467041,5275.50129922551,5068.429930119325,5453.597088725748,5124.251053255633,4913.398218925806,5049.670980599916,4739.355432780846,4132.493453417086,3589.075140644315,312
GS2B_20221129T165639_029939_N04.00,15TYH,Sentinel-2B,15362.129243559872,14965.81732065252,15448.69121370537,15621.533740631103,15679.195250992005,15736.297965610634,15709.51135604963,15000.507803741266,15688.406789695791,10114.936726081754,8012.956238584118,311
GS2B_20221129T165639_029939_N04.00,16TCN,Sentinel-2B,15137.393930220234,14840.503039935418,15332.920406670188,15507.826332652186,15536.889994702195,15595.791076969655,15576.411021973307,14937.86331643079,15571.085963318952,10083.202351219754,8030.713325260473,312
GS2A_20221204T165701_038919_N04.00,15TYH,Sentinel-2A,32.109920010077495,90.16641682937586,167.6766517604082,85.47973798576561,72.6035900988852,33.17541097184607,27.99502424891353,53.85912955848084,39.90330667002583,13.227851609246088,19.173193928323997,311
GS2A_20221204T165701_038919_N04.00,16TCN,Sentinel-2A,79.31803274552834,116.72225585912864,177.5486389666742,84.46398748707077,74.65084891142558,33.732082040414745,27.174070990690982,48.302870909962394,34.18581447564267,11.439920280531794,18.303728651075964,312
GS2B_20221209T165709_030082_N05.09,15TYH,Sentinel-2B,9597.344221200481,9128.91201108522,8937.335869496757,8939.520060464823,9601.240133526488,9135.124204824593,8850.507753353915,8996.453637337028,8519.921912200043,4706.46569251118,3708.874308748507,311
GS2B_20221209T165709_030082_N05.09,16TCN,Sentinel-2B,9539.205807411892,9335.493630010847,9110.837003960747,9111.088473473097,9386.002384015743,9095.953593682989,8967.656651277783,9163.618052927675,8719.770213678448,4693.587085950706,3539.235941875425,312
GS2A_20221214T165721_039062_N05.09,15TYH,Sentinel-2A,8057.641947471192,7953.900308622537,7782.157334509035,7758.826780878,7866.253536562323,7593.4337973168795,7477.722075958935,7693.501996598858,7339.881501543115,3191.3423316747503,2701.9642375763697,311
GS2A_20221214T165721_039062_N05.09,16TCN,Sentinel-2A,8368.087855394939,8125.365019299171,7927.402507631372,7905.386513282372,8278.281439995964,7939.795983753374,7780.725295794544,7823.748833219808,7572.969285299831,3267.621534347486,2771.059385958272,312
GS2B_20221219T165719_030225_N05.09,15TYH,Sentinel-2B,1621.131082698243,1631.1544120425783,1448.0043585060157,1243.352283176923,1229.929860804938,1151.068224475657,1109.4002393399262,1170.2841594759723,1039.029312842477,467.79445739119484,465.57910184543715,311
GS2B_20221219T165719_030225_N05.09,16TCN,Sentinel-2B,1719.7573223340644,1708.2564519791113,1498.8401826484019,1272.5170412977118,1245.4285425969372,1168.2036378314285,1125.4375236509495,1186.056976714852,1049.8037538787557,471.20173314160303,465.37527435101794,312
GS2A_20221224T165721_039205_N05.09,15TYH,Sentinel-2A,2182.3122756188204,2064.0168167789884,2023.8095861938666,1815.899200100775,1759.0358506014993,1553.212748000252,1423.0518989733582,1396.7635447502682,1270.3309189393467,93.48483970523402,107.1020343893683,311
GS2A_20221224T165721_039205_N05.09,16TCN,Sentinel-2A,2233.9570246474427,2093.371969524962,2033.035066474936,1811.5593733444332,1766.7757511541656,1553.6264789727284,1417.465740810818,1390.3960493453417,1263.720742198339,91.61633744544517,106.98761320921312,312
GS2B_20221229T165719_030368_N05.09,15TYH,Sentinel-2B,3878.061636329285,3877.854002645339,3646.885381369278,3434.8059205139543,3519.3465264218703,3252.3665302009204,3089.8914782389643,2834.23125275556,2888.435586067899,2391.208578446811,2044.7382125086622,311
GS2B_20221229T165719_030368_N05.09,16TCN,Sentinel-2B,3960.7462347687856,3927.057695703724,3669.082898155856,3432.8719190696024,3471.537980271954,3218.6716869749466,3064.72340371856,2824.8399555992833,2877.708532001311,2374.4862635283425,2022.2336839980828,312
GS2A_20230103T165711_039348_N05.09,15TYH,Sentinel-2A,9408.415796435092,9189.499880330039,9099.440347672733,9022.506115764949,9498.263702210754,9047.48009069723,8825.394545569066,8932.738124330797,8632.524557536064,4547.113245575361,4295.406323612777,311
GS2A_20230103T165711_039348_N05.09,16TCN,Sentinel-2A,9015.495698680596,8824.445319004008,8825.610938721962,8825.853124448138,8218.615340952094,8317.135901511137,8520.843739751252,8783.12803047504,8586.104959761851,4340.103509170258,3651.6100557531695,312
GS2B_20230108T165659_030511_N05.09,15TYH,Sentinel-2B,7330.982994268441,7325.4874850412525,7122.900447187756,7165.168936197019,6882.2835296340645,6905.657340807458,6987.859205139513,7347.863853372804,6940.382175473959,5170.613906909369,4351.82295143919,311
GS2B_20230108T165659_030511_N05.09,16TCN,Sentinel-2B,7486.641174096218,8378.932768233304,7360.27654582608,7369.081914276346,7301.061442014177,7154.882842654963,7082.537664925952,7541.067685864933,6965.556459547415,5294.4563435000855,4681.443893640101,312
GS2A_20230113T165641_039491_N05.09,15TYH,Sentinel-2A,6992.268514202937,6724.340820054172,6465.906657428988,6432.694287333879,6165.145682433713,6141.097801851741,6130.481501543117,6574.3107136108865,6091.174856710967,4856.171846066639,3988.331196069787,311
GS2A_20230113T165641_039491_N05.09,16TCN,Sentinel-2A,6468.938431847421,6366.94104291228,6255.272383258912,6315.9252756124015,6085.6610282802285,6069.59314059386,6071.877204268522,6533.021115568003,6054.962890082998,4879.347864476904,4012.696536239561,312
GS2B_20230118T165629_030654_N05.09,15TYH,Sentinel-2B,6082.5224664609195,6108.728147634946,5895.394344019652,5930.878780626065,5618.723826919441,5660.272028720791,5768.0485860049175,6095.218089059648,5719.64490772816,3933.2436732380174,3233.9424324494576,311
GS2B_20230118T165629_030654_N05.09,16TCN,Sentinel-2B,6152.074308130878,6164.692247533991,5941.216579631171,5967.868967431064,5652.750321652918,5692.126340220488,5802.281805797321,6132.488256515047,5754.584033401448,3955.052624940084,3254.9519160422815,312
