SimDate,EpiPOC_mgC_L,EpiDOC_mgC_L,EpiDO_mgO2_L,EpiDO_sat,EpiNPP_mgC_L,EpiR_mgC_L,EpiT_C,EpiI_w_m2,Secchi_m
2018-05-22,0.07615528917834764,5.110296765654832,10.758817646803115,10.07930003313527,2.6630895078900746e-4,0.011116496755249764,13.582092322665643,21.167577280693322,6.456830419333905
2018-05-23,0.07200591958209301,5.1039638322292324,10.682795047354352,10.025628099210216,9.226272418090337e-4,0.011953088353996515,13.823587860987748,67.43362586492998,6.539317446870618
2018-05-24,0.06770859864932145,5.097180006494733,10.599809820504312,9.895700434347875,9.910064290992217e-4,0.012409619228078156,14.4178536433825,69.21300286721821,6.6211982704009875
2018-05-25,0.06461435618068442,5.091660019830884,10.502865529077186,9.749914742953663,0.001066154952853974,0.012244644736662749,15.101458166768278,72.8844225371767,6.688348953998386
2018-05-26,0.061720262628454974,5.085964785114378,10.392631996789715,9.613049618553243,9.760687571024442e-4,0.012154116145868669,15.760076452503132,64.44418473837469,6.751233733697884
2018-05-27,0.059061506011517044,5.079871000320484,10.303457942249144,9.46957040260554,0.0012404581434808184,0.012529620402461337,16.468790078659282,76.72585079538703,6.806914210316228
2018-05-28,0.056489105479407234,5.073700261969856,10.207097003318301,9.315176492355993,0.001416111345793157,0.013058275035821033,17.253229395658465,81.34210894051856,6.858493963444971
2018-05-29,0.054380334037511774,5.068097096522337,10.099629816149644,9.154118970946278,0.001535196338918759,0.013215649724123197,18.096761745140697,84.40908523449191,6.902085918357477
2018-05-30,0.052573685223183675,5.062585863317794,9.968609014365873,9.010370002825828,0.0014669750358615556,0.012878273186623955,18.872442873342507,79.85774461440901,6.940749540505725
2018-05-31,0.052361235749323116,5.054247288356563,9.83951003765543,8.94742222770145,7.131501636397349e-4,0.01165277335203275,19.219143147490904,40.502857933247796,6.9689525648659
2018-06-01,0.05168773844238408,5.047714023945898,9.719453180908351,8.879816703151247,0.0014201962185607262,0.01184617059782504,19.596400654458794,76.87722890713121,6.990965091823512
2018-06-02,0.05047151953907507,5.041709112268583,9.606932854009395,8.800358852126287,0.001568255467162894,0.011906957849320757,20.046430800841808,83.08977249430109,7.0155493395677855
2018-06-03,0.05378004560962812,5.037369823780902,9.503018009841197,8.800766322762065,0.0013797900990423,0.010804213697978132,20.044104423493675,76.66006865006193,7.001150504405667
2018-06-04,0.057969842839823996,5.036877436157064,9.380991289879391,8.805801488938117,0.0012478357838420747,0.010724199241654707,20.015372996753115,67.96288715387075,6.981184256468592
2018-06-05,0.06024192912984879,5.034454669676201,9.29705163105717,8.846124270771691,0.0013719382295282407,0.010174168627948312,19.786342052182185,76.41644810319713,6.975023121746389
2018-06-06,0.06168210667533885,5.032948693527472,9.231190705717111,8.81359106098795,0.0013224566511750165,0.010271116934333047,19.970982436976175,74.14296176544238,6.9763879340082315
2018-06-07,0.06197069035759499,5.030902235980929,9.165582014594037,8.804943918686579,0.0011187142137277157,0.010031714854617119,20.0202643442719,62.728098615638025,6.988987560506829
